step,time,kinetic,potential,total,temperature
5264,2.63200000000000003e1,9.41610230791537361e1,-2.00011141180135411e2,-1.05850118100981675e2,9.51121445243977126e-1
5265,2.63249999999999993e1,9.30960383902364583e1,-1.98934266000079447e2,-1.05838227609842988e2,9.40364024143802602e-1
5266,2.63300000000000018e1,9.23700143152141493e1,-1.98203023461323397e2,-1.05833009146109248e2,9.33030447628425796e-1
5267,2.63350000000000009e1,9.20593595079232472e1,-1.97893838782864322e2,-1.05834479274941074e2,9.29892520282053048e-1
5268,2.63399999999999999e1,9.21379852978399754e1,-1.97978908066988708e2,-1.05840922769148733e2,9.30686720180201821e-1
5269,2.63449999999999989e1,9.25001153177669266e1,-1.98350323743772009e2,-1.05850208426005082e2,9.34344599169362855e-1
5270,2.63500000000000014e1,9.29953386691431660e1,-1.98856210665498566e2,-1.05860871996355399e2,9.39346855243870404e-1
5271,2.63550000000000004e1,9.34621706713012088e1,-1.99331932169031944e2,-1.05869761497730735e2,9.44062330013143547e-1
5272,2.63599999999999994e1,9.37607690143465931e1,-1.99635880636726284e2,-1.05875111622379691e2,9.47078474892389832e-1
5273,2.63650000000000020e1,9.38046160153636635e1,-1.99680307150579182e2,-1.05875691135215519e2,9.47521373892562302e-1
5274,2.63700000000000010e1,9.35838884987595065e1,-1.99454518509301096e2,-1.05870630010541589e2,9.45291803017772825e-1
5275,2.63750000000000000e1,9.31746410488401011e1,-1.99035079039174633e2,-1.05860437990334532e2,9.41157990392324284e-1
5276,2.63799999999999990e1,9.27203229611298383e1,-1.98569739410061288e2,-1.05849416448931450e2,9.36568918799291272e-1
5277,2.63850000000000016e1,9.23847608146918589e1,-1.98225555738079152e2,-1.05840794923387293e2,9.33179402168604621e-1
5278,2.63900000000000006e1,9.22925377265964357e1,-1.98130436597237320e2,-1.05837898870640885e2,9.32247855824206439e-1
5279,2.63949999999999996e1,9.24850452053082108e1,-1.98326060786846654e2,-1.05841015581538443e2,9.34192375811194076e-1
5280,2.64000000000000021e1,9.29155060572403784e1,-1.98763497462097718e2,-1.05847991404857339e2,9.38540465224650289e-1
5281,2.64050000000000011e1,9.34809478355742840e1,-1.99336320874409353e2,-1.05855373038835069e2,9.44251998339134202e-1
5282,2.64100000000000001e1,9.40654862416897402e1,-1.99926604680575679e2,-1.05861118438885939e2,9.50156426683734789e-1
5283,2.64149999999999991e1,9.45736683191569654e1,-2.00438365834774800e2,-1.05864697515617834e2,9.55289578981383447e-1
5284,2.64200000000000017e1,9.49458602839672494e1,-2.00812245907755312e2,-1.05866385623788062e2,9.59049093777446959e-1
5285,2.64250000000000007e1,9.51547636154912766e1,-2.01021728642457589e2,-1.05866965026966312e2,9.61159228439305791e-1
5286,2.64299999999999997e1,9.51958653057414494e1,-2.01063387749487674e2,-1.05867522443746225e2,9.61574397027691430e-1
5287,2.64350000000000023e1,9.50742075028963143e1,-2.00942342675868701e2,-1.05868135172972387e2,9.60345530332285979e-1
5288,2.64400000000000013e1,9.47915537393417793e1,-2.00661382498722247e2,-1.05869828759380468e2,9.57490441811533088e-1
5289,2.64450000000000003e1,9.43372134638557043e1,-2.00210610327414287e2,-1.05873396863558582e2,9.52901146099552565e-1
5290,2.64499999999999993e1,9.36830933237361023e1,-1.99561407434409972e2,-1.05878314110673870e2,9.46293871956930377e-1
5291,2.64550000000000018e1,9.27896338183320779e1,-1.98672839006253326e2,-1.05883205187921249e2,9.37269028468000753e-1
5292,2.64600000000000009e1,9.16278882093729123e1,-1.97513030451819787e2,-1.05885142242446875e2,9.25534224337100087e-1
5293,2.64649999999999999e1,9.02205070324213807e1,-1.96100864744527058e2,-1.05880357712105678e2,9.11318252852741262e-1
5294,2.64699999999999989e1,8.86894153115188999e1,-1.94555991607489432e2,-1.05866576295970532e2,8.95852679914332373e-1
5295,2.64750000000000014e1,8.72770692845661529e1,-1.93123477595895480e2,-1.05846408311329327e2,8.81586558429961142e-1
5296,2.64800000000000004e1,8.63015466889710723e1,-1.92129828023276076e2,-1.05828281334305004e2,8.71732794838091629e-1
5297,2.64849999999999994e1,8.60331155981412508e1,-1.91855658704472461e2,-1.05822543106331210e2,8.69021369678194433e-1
5298,2.64900000000000020e1,8.65513716175946826e1,-1.92384801804774497e2,-1.05833430187179815e2,8.74256278965602873e-1
5299,2.64950000000000010e1,8.76940355847467430e1,-1.93549009331985701e2,-1.05854973747238958e2,8.85798339239866062e-1
5300,2.65000000000000000e1,8.91373399508853197e1,-1.95013834342926799e2,-1.05876494392041479e2,9.00377171221063866e-1
5301,2.65049999999999990e1,9.05370709987641646e1,-1.96428744519687484e2,-1.05891673520923320e2,9.14515868674385501e-1
5302,2.65100000000000016e1,9.16366297109725139e1,-1.97534561449545322e2,-1.05897931738572808e2,9.25622522333055642e-1
5303,2.65150000000000006e1,9.23080135751628461e1,-1.98204570022087609e2,-1.05896556446924762e2,9.32404177526897415e-1
5304,2.65199999999999996e1,9.25537357008510213e1,-1.98441722882645479e2,-1.05887987181794458e2,9.34886219200515400e-1
5305,2.65250000000000021e1,9.24972222453771167e1,-1.98369613069022904e2,-1.05872390823645787e2,9.34315376215930526e-1
5306,2.65300000000000011e1,9.23594159528724816e1,-1.98213684496452601e2,-1.05854268543580119e2,9.32923393463358397e-1
5307,2.65350000000000001e1,9.23982398618191212e1,-1.98238270654763284e2,-1.05840030792944162e2,9.33315554159789063e-1
5308,2.65399999999999991e1,9.28052213153414129e1,-1.98642229100792520e2,-1.05837007785451107e2,9.37426477932741586e-1
5309,2.65450000000000017e1,9.36131340141258335e1,-1.99458626387365683e2,-1.05845492373239850e2,9.45587212263897303e-1
5310,2.65500000000000007e1,9.46890873531554007e1,-2.00548576220663847e2,-1.05859488867508446e2,9.56455427809650538e-1
5311,2.65549999999999997e1,9.58201463448468616e1,-2.01690560273346279e2,-1.05870413928499417e2,9.67880266109564236e-1
5312,2.65600000000000023e1,9.68214324476586228e1,-2.02696699261509991e2,-1.05875266813851368e2,9.77994267148066920e-1
5313,2.65650000000000013e1,9.75935776127592760e1,-2.03468411216924522e2,-1.05874833604165246e2,9.85793713260194715e-1
5314,2.65700000000000003e1,9.81194003303532583e1,-2.03990929518934081e2,-1.05871529188580823e2,9.91105053841952133e-1
5315,2.65749999999999993e1,9.84368616301683375e1,-2.04302907455735891e2,-1.05866045825567554e2,9.94311733638064021e-1
5316,2.65800000000000018e1,9.86191042558369304e1,-2.04478401536418943e2,-1.05859297280582012e2,9.96152568240777025e-1
5317,2.65850000000000009e1,9.87662763827788552e1,-2.04617567181459890e2,-1.05851290798681035e2,9.97639155381604636e-1
5318,2.65899999999999999e1,9.89931675894591336e1,-2.04838363500000241e2,-1.05845195910541108e2,9.99930985752112478e-1
5319,2.65949999999999989e1,9.93936767557311498e1,-2.05236633603104394e2,-1.05842956847373244e2,1.00397653288617317e0
5320,2.66000000000000014e1,9.99933158234934609e1,-2.05841037204525520e2,-1.05847721381032059e2,1.01003349316660063e0
5321,2.66050000000000004e1,1.00716904517204370e2,-2.06576138213621789e2,-1.05859233696417419e2,1.01734246987075116e0
5322,2.66099999999999994e1,1.01397101829846108e2,-2.07270210522948162e2,-1.05873108693102054e2,1.02421314979642530e0
5323,2.66150000000000020e1,1.01830135871032823e2,-2.07714584128164063e2,-1.05884448257131240e2,1.02858723102053351e0
5324,2.66200000000000010e1,1.01850288720030306e2,-2.07739679843718221e2,-1.05889391123687915e2,1.02879079515182137e0
5325,2.66250000000000000e1,1.01385939416244739e2,-2.07272797917639622e2,-1.05886858501394883e2,1.02410039814388631e0
5326,2.66299999999999990e1,1.00475152659004593e2,-2.06353796441855195e2,-1.05878643782850602e2,1.01490053190913732e0
5327,2.66350000000000016e1,9.92384798222365276e1,-2.05107431784514119e2,-1.05868951962277592e2,1.00240888709329834e0
5328,2.66400000000000006e1,9.78304954209630466e1,-2.03690892164252261e2,-1.05860396743289215e2,9.88186822433970158e-1
5329,2.66449999999999996e1,9.63941575811987974e1,-2.02248938694601094e2,-1.05854781113402296e2,9.73678359406048410e-1
5330,2.66500000000000021e1,9.50388418373179320e1,-2.00889391407754857e2,-1.05850549570436925e2,9.59988301387049825e-1
5331,2.66550000000000011e1,9.38520479603720048e1,-1.99698204025922422e2,-1.05846156065550417e2,9.48000484448202063e-1
5332,2.66600000000000001e1,9.29218401841381478e1,-1.98762216255570820e2,-1.05840376071432672e2,9.38604446304425744e-1
5333,2.66649999999999991e1,9.23453820132007479e1,-1.98179812077100735e2,-1.05834430063899987e2,9.32781636496977207e-1
5334,2.66700000000000017e1,9.22137394223947382e1,-1.98044209900016028e2,-1.05830470477621290e2,9.31451913357522643e-1
5335,2.66750000000000007e1,9.25835351334988559e1,-1.98413793487407617e2,-1.05830258353908761e2,9.35187223570695503e-1
5336,2.66799999999999997e1,9.34539335221418099e1,-1.99287400978187208e2,-1.05833467456045398e2,9.43979126486280906e-1
5337,2.66850000000000023e1,9.47644416420025522e1,-2.00603993106132663e2,-1.05839551464130111e2,9.57216582242449987e-1
5338,2.66900000000000013e1,9.64088362127585867e1,-2.02256181262084965e2,-1.05847345049326378e2,9.73826628411702866e-1
5339,2.66950000000000003e1,9.82536463848641830e1,-2.04109031065997527e2,-1.05855384681133344e2,9.92461074594587656e-1
5340,2.66999999999999993e1,1.00155617469194013e2,-2.06019269636799379e2,-1.05863652167605366e2,1.01167290372923246e0
5341,2.67050000000000018e1,1.01967662576907472e2,-2.07840551290521063e2,-1.05872888713613591e2,1.02997638966573213e0
5342,2.67100000000000009e1,1.03538293038286980e2,-2.09420152901900593e2,-1.05881859863613613e2,1.04584134382108052e0
5343,2.67149999999999999e1,1.04719237981494956e2,-2.10609639223273206e2,-1.05890401241778250e2,1.05777008062116118e0
5344,2.67199999999999989e1,1.05386169320116792e2,-2.11281715027016020e2,-1.05895545706899227e2,1.06450676080926043e0
5345,2.67250000000000014e1,1.05472393597182105e2,-2.11367466060167033e2,-1.05895072462984928e2,1.06537771310284946e0
5346,2.67300000000000004e1,1.04995158343368516e2,-2.10884811807582565e2,-1.05889653464214049e2,1.06055715498352043e0
5347,2.67349999999999994e1,1.04048047194742665e2,-2.09930299738739933e2,-1.05882252543997268e2,1.05099037570447140e0
5348,2.67400000000000020e1,1.02757105776066325e2,-2.08633846225184868e2,-1.05876740449118543e2,1.03795056339460934e0
5349,2.67450000000000010e1,1.01223493480507813e2,-2.07098154468604037e2,-1.05874660988096224e2,1.02245953010613944e0
5350,2.67500000000000000e1,9.95063766599870405e1,-2.05378864758568881e2,-1.05872488098581840e2,1.00511491575744483e0
5351,2.67549999999999990e1,9.76654331344598319e1,-2.03531725617160106e2,-1.05866292482700274e2,9.86519526610705411e-1
5352,2.67600000000000016e1,9.58141494482252938e1,-2.01669170868677185e2,-1.05855021420451891e2,9.67819691396215043e-1
5353,2.67650000000000006e1,9.41277765210495545e1,-1.99970815511613040e2,-1.05843038990563485e2,9.50785621424742988e-1
5354,2.67699999999999996e1,9.27861330421049217e1,-1.98623034150767268e2,-1.05836901108662346e2,9.37233667091968869e-1
5355,2.67750000000000021e1,9.18823804556837445e1,-1.97723674108027666e2,-1.05841293652343921e2,9.28104853087714621e-1
5356,2.67800000000000011e1,9.13590608449230785e1,-1.97215617644199114e2,-1.05856556799276035e2,9.22818796413364395e-1
5357,2.67850000000000001e1,9.10141917077282443e1,-1.96891290271990130e2,-1.05877098564261885e2,9.19335269775032771e-1
5358,2.67899999999999991e1,9.05797134309729017e1,-1.96474134586932621e2,-1.05894421155959719e2,9.14946600312857572e-1
5359,2.67950000000000017e1,8.98419113304907455e1,-1.95742077903178625e2,-1.05900166572687880e2,9.07494053843340809e-1
5360,2.68000000000000007e1,8.87693735772777188e1,-1.94656714437720609e2,-1.05887340860442890e2,8.96660339164421449e-1
5361,2.68049999999999997e1,8.76012512430057200e1,-1.93457595400931297e2,-1.05856344157925577e2,8.84861123666724425e-1
5362,2.68100000000000023e1,8.68130290282218908e1,-1.92634731263111746e2,-1.05821702234889855e2,8.76899283113352412e-1
5363,2.68150000000000013e1,8.68893190237836990e1,-1.92697919007161715e2,-1.05808599983378016e2,8.77669889129128244e-1
5364,2.68200000000000003e1,8.80031967504712469e1,-1.93829857010616365e2,-1.05826660260145118e2,8.88921179297689323e-1
5365,2.68249999999999993e1,8.98839770398595448e1,-1.95745738823291788e2,-1.05861761783432243e2,9.07918959998581299e-1
5366,2.68300000000000018e1,9.19989054948455163e1,-1.97890981063837870e2,-1.05892075568992354e2,9.29281873685308235e-1
5367,2.68350000000000009e1,9.38474691188601184e1,-1.99755269365109314e2,-1.05907800246249195e2,9.47954233523839562e-1
5368,2.68399999999999999e1,9.51308248359347317e1,-2.01040583697712776e2,-1.05909758861778045e2,9.60917422585199299e-1
5369,2.68449999999999989e1,9.57614499735126827e1,-2.01664434026938636e2,-1.05902984053425953e2,9.67287373469825074e-1
5370,2.68500000000000014e1,9.58070245809298626e1,-2.01697861430666364e2,-1.05890836849736502e2,9.67747723039695584e-1
5371,2.68550000000000004e1,9.54343548720193695e1,-2.01310350585307617e2,-1.05875995713288248e2,9.63983382545650191e-1
5372,2.68599999999999994e1,9.48621486489289651e1,-2.00723612561912830e2,-1.05861463912983865e2,9.58203521706353145e-1
5373,2.68650000000000020e1,9.43102773759789130e1,-2.00161149480612238e2,-1.05850872104633325e2,9.52629064403827441e-1
5374,2.68700000000000010e1,9.39409810420643510e1,-1.99788710505485255e2,-1.05847729463420904e2,9.48898798404690380e-1
5375,2.68750000000000000e1,9.38060515322100770e1,-1.99659002702322852e2,-1.05852951170112775e2,9.47535874062728101e-1
5376,2.68799999999999990e1,9.38345351929050935e1,-1.99697803686468973e2,-1.05863268493563879e2,9.47823587807122170e-1
5377,2.68850000000000016e1,9.38755607076408580e1,-1.99749325412958626e2,-1.05873764705317768e2,9.48237986945867251e-1
5378,2.68900000000000006e1,9.37751454168400187e1,-1.99654433035908966e2,-1.05879287619068947e2,9.47223691079192132e-1
5379,2.68949999999999996e1,9.34470391819499895e1,-1.99325196191938574e2,-1.05878157009988584e2,9.43909486686363541e-1
5380,2.69000000000000021e1,9.29020483265361179e1,-1.98773652173414490e2,-1.05871603846878372e2,9.38404528550869865e-1
5381,2.69050000000000011e1,9.22363762889776950e1,-1.98098144744994357e2,-1.05861768456016662e2,9.31680568575532275e-1
5382,2.69100000000000001e1,9.15982505398648215e1,-1.97449602887463300e2,-1.05851352347598478e2,9.25234853938028512e-1
5383,2.69149999999999991e1,9.11456116439170501e1,-1.96988867129961676e2,-1.05843255486044626e2,9.20662743877949996e-1
5384,2.69200000000000017e1,9.10056076776946696e1,-1.96844864199961023e2,-1.05839256522266353e2,9.19248562400956204e-1
5385,2.69250000000000007e1,9.12379253472205107e1,-1.97079390839481022e2,-1.05841465492260511e2,9.21595205527479866e-1
5386,2.69299999999999997e1,9.18098701485573514e1,-1.97659173118058334e2,-1.05849302969500982e2,9.27372425743003603e-1
5387,2.69350000000000023e1,9.25990141442730703e1,-1.98459937111985482e2,-1.05860922967712412e2,9.35343577214879485e-1
5388,2.69400000000000013e1,9.34270609113208508e1,-1.99299969936521421e2,-1.05872909025200570e2,9.43707685972937860e-1
5389,2.69450000000000003e1,9.41090604947681726e1,-1.99991361740982910e2,-1.05882301246214737e2,9.50596570654223982e-1
5390,2.69499999999999993e1,9.44917106565453366e1,-2.00380245273632227e2,-1.05888534617086890e2,9.54461723803488260e-1
5391,2.69550000000000018e1,9.44757402880973984e1,-2.00366614278071268e2,-1.05890873989973869e2,9.54300406950478797e-1
5392,2.69600000000000009e1,9.40282217883415541e1,-1.99916688598986809e2,-1.05888466810645255e2,9.49780018064056097e-1
5393,2.69649999999999999e1,9.31876518292725393e1,-1.99069241200060617e2,-1.05881589370788078e2,9.41289412416894344e-1
5394,2.69699999999999989e1,9.20634768851034266e1,-1.97934617661629403e2,-1.05871140776525976e2,9.29934109950539711e-1
5395,2.69750000000000014e1,9.08184354563392020e1,-1.96678894760029408e2,-1.05860459303690206e2,9.17357933902416156e-1
5396,2.69800000000000004e1,8.96237012976674094e1,-1.95476062155322779e2,-1.05852360857655370e2,9.05289912097650640e-1
5397,2.69849999999999994e1,8.86081677316200711e1,-1.94457502022710372e2,-1.05849334291090301e2,8.95031997289091663e-1
5398,2.69900000000000020e1,8.78286050731532413e1,-1.93679569085877176e2,-1.05850964012723935e2,8.87157627001547877e-1
5399,2.69950000000000010e1,8.72721652988044241e1,-1.93127666542332463e2,-1.05855501243528039e2,8.81537023220246740e-1
5400,2.70000000000000000e1,8.68841774425106479e1,-1.92744464802558156e2,-1.05860287360047508e2,8.77617953964754061e-1
5401,2.70049999999999990e1,8.66029517063532381e1,-1.92466284855988647e2,-1.05863333149635409e2,8.74777289963164062e-1
5402,2.70100000000000016e1,8.63851531289432870e1,-1.92249458958302370e2,-1.05864305829359083e2,8.72577304332760484e-1
5403,2.70150000000000006e1,8.62193928027660803e1,-1.92082762769020690e2,-1.05863369966254609e2,8.70902957603697736e-1
5404,2.70199999999999996e1,8.61282811243734017e1,-1.91988752918619696e2,-1.05860471794246294e2,8.69982637619933330e-1
5405,2.70250000000000021e1,8.61592248893587680e1,-1.92015951150271945e2,-1.05856726260913177e2,8.70295200902613808e-1
5406,2.70300000000000011e1,8.63738350820857050e1,-1.92226711957555722e2,-1.05852876875470017e2,8.72462980627128348e-1
5407,2.70350000000000001e1,8.68308027609747626e1,-1.92681701247011745e2,-1.05850898486036982e2,8.77078815767421860e-1
5408,2.70399999999999991e1,8.75589302644223864e1,-1.93410849055224503e2,-1.05851918790802117e2,8.84433639034569508e-1
5409,2.70450000000000017e1,8.85371061397400041e1,-1.94393425930980072e2,-1.05856319791240068e2,8.94314203431717192e-1
5410,2.70500000000000007e1,8.96987397811872142e1,-1.95559468300886664e2,-1.05860728519699450e2,9.06047876577648625e-1
5411,2.70549999999999997e1,9.09650558262211604e1,-1.96828381094479312e2,-1.05863325268258151e2,9.18838947739607725e-1
5412,2.70600000000000023e1,9.22818868311350542e1,-1.98144952682828432e2,-1.05863065851693378e2,9.32140271021566158e-1
5413,2.70650000000000013e1,9.36259805378589078e1,-1.99488884315923173e2,-1.05862903778064265e2,9.45716975129887949e-1
5414,2.70700000000000003e1,9.49763193907525647e1,-2.00842120518609136e2,-1.05865801127856571e2,9.59356761522753176e-1
5415,2.70749999999999993e1,9.62782484768924718e1,-2.02150106952386324e2,-1.05871858475493852e2,9.72507560372651181e-1
5416,2.70800000000000018e1,9.74461486844495113e1,-2.03322926292231159e2,-1.05876777607781648e2,9.84304532166156654e-1
5417,2.70850000000000009e1,9.84210777580789369e1,-2.04296297855905806e2,-1.05875220097826869e2,9.94152300586655935e-1
5418,2.70899999999999999e1,9.92343782691227148e1,-2.05100651363339892e2,-1.05866273094217178e2,1.00236745726386589e0
5419,2.70949999999999989e1,1.00000467002711687e2,-2.05858507188544849e2,-1.05858040185833161e2,1.01010572730011816e0
5420,2.71000000000000014e1,1.00813432698201325e2,-2.06672654422706501e2,-1.05859221724505176e2,1.01831750200203364e0
5421,2.71050000000000004e1,1.01636853460788615e2,-2.07506128480335320e2,-1.05869275019546706e2,1.02663488344230913e0
5422,2.71099999999999994e1,1.02312298234024851e2,-2.08191371785201284e2,-1.05879073551176432e2,1.03345755791944294e0
5423,2.71150000000000020e1,1.02675132853222820e2,-2.08556879866297493e2,-1.05881747013074673e2,1.03712255407295784e0
5424,2.71200000000000010e1,1.02655352063395597e2,-2.08532023645214252e2,-1.05876671581818655e2,1.03692274811510710e0
5425,2.71250000000000000e1,1.02294291808265825e2,-2.08162279886446186e2,-1.05867988078180360e2,1.03327567483096794e0
5426,2.71299999999999990e1,1.01701778106274773e2,-2.07559877903625988e2,-1.05858099797351215e2,1.02729068794216949e0
5427,2.71350000000000016e1,1.01005780490096953e2,-2.06855358421045992e2,-1.05849577930949039e2,1.02026040899087822e0
5428,2.71400000000000006e1,1.00324284194005088e2,-2.06167149115121219e2,-1.05842864921116131e2,1.01337660802025331e0
5429,2.71449999999999996e1,9.97493961411990000e1,-2.05588029351320557e2,-1.05838633210121557e2,1.00756965799190912e0
5430,2.71500000000000021e1,9.93371751625611239e1,-2.05174418374977819e2,-1.05837243212416695e2,1.00340580972283955e0
5431,2.71550000000000011e1,9.91022603496335535e1,-2.04941048940287317e2,-1.05838788590653763e2,1.00103293282458128e0
5432,2.71600000000000001e1,9.90150339499454759e1,-2.04857919417876559e2,-1.05842885467931083e2,1.00015185808025731e0
5433,2.71649999999999991e1,9.90092707210945093e1,-2.04857838024566803e2,-1.05848567303472294e2,1.00009364364741926e0
5434,2.71700000000000017e1,9.89977412509922345e1,-2.04852588310717238e2,-1.05854847059725003e2,9.99977184353456949e-1
5435,2.71750000000000007e1,9.88908771323123119e1,-2.04750998175001655e2,-1.05860121042689343e2,9.98897748811235497e-1
5436,2.71799999999999997e1,9.86135631562530222e1,-2.04477287630235907e2,-1.05863724473982884e2,9.96096597537909356e-1
5437,2.71850000000000023e1,9.81193966328875291e1,-2.03984576536979432e2,-1.05865179904091903e2,9.91105016493813440e-1
5438,2.71900000000000013e1,9.74021006003008694e1,-2.03265842553347284e2,-1.05863741953046414e2,9.83859602023241075e-1
5439,2.71950000000000003e1,9.65020986264441518e1,-2.02361411017754023e2,-1.05859312391309871e2,9.74768672994385410e-1
5440,2.71999999999999993e1,9.55051640270050370e1,-2.01357566357141991e2,-1.05852402330136954e2,9.64698626535404391e-1
5441,2.72050000000000018e1,9.45315028263406418e1,-2.00376700882408443e2,-1.05845198056067801e2,9.54863664912531718e-1
5442,2.72100000000000009e1,9.37158909928580641e1,-1.99554873963891595e2,-1.05838982971033531e2,9.46625161544020877e-1
5443,2.72149999999999999e1,9.31746546969670248e1,-1.99010847247184216e2,-1.05836192550217191e2,9.41158128252192139e-1
5444,2.72199999999999989e1,9.29705856143477689e1,-1.98809185865046288e2,-1.05838600250698519e2,9.39096824387351203e-1
5445,2.72250000000000014e1,9.30846500602123115e1,-1.98932035255638851e2,-1.05847385195426540e2,9.40248990507195015e-1
5446,2.72300000000000004e1,9.34090751121358380e1,-1.99269961877895952e2,-1.05860886765760114e2,9.43526011233695283e-1
5447,2.72349999999999994e1,9.37690216874697455e1,-1.99645022500255976e2,-1.05876000812786231e2,9.47161835226967175e-1
5448,2.72400000000000020e1,9.39680852159079762e1,-1.99856553014654736e2,-1.05888467798746760e2,9.49172577938464435e-1
5449,2.72450000000000010e1,9.38465162020625030e1,-1.99741515092712490e2,-1.05894998890649987e2,9.47944608101641495e-1
5450,2.72500000000000000e1,9.33301002215178386e1,-1.99224189807567598e2,-1.05894089586049759e2,9.42728285065836724e-1
5451,2.72549999999999990e1,9.24542650051424602e1,-1.98341150215156460e2,-1.05886885210014000e2,9.33881464698408714e-1
5452,2.72600000000000016e1,9.13485530743374596e1,-1.97224895058678754e2,-1.05876341984341295e2,9.22712657316539953e-1
5453,2.72650000000000006e1,9.01866682161257387e1,-1.96054030283143476e2,-1.05867362067017737e2,9.10976446627532743e-1
5454,2.72699999999999996e1,8.91275614620401342e1,-1.94989383389884011e2,-1.05861821927843877e2,9.00278398606465968e-1
5455,2.72750000000000021e1,8.82829951980523049e1,-1.94141658954774215e2,-1.05858663756721910e2,8.91747426242952557e-1
5456,2.72800000000000011e1,8.77275536297421326e1,-1.93582336135657044e2,-1.05854782505914912e2,8.86136905350930593e-1
5457,2.72850000000000001e1,8.75312431666747983e1,-1.93380347417558568e2,-1.05849104250883769e2,8.84153971380553516e-1
5458,2.72899999999999991e1,8.77730934733246499e1,-1.93616437155058492e2,-1.05843343681733842e2,8.86596903770956013e-1
5459,2.72950000000000017e1,8.85131016992801563e1,-1.94354358377598089e2,-1.05841256678317933e2,8.94071734336163160e-1
5460,2.73000000000000007e1,8.97422742083320770e1,-1.95588220832217303e2,-1.05845946623885226e2,9.06487618265980566e-1
5461,2.73049999999999997e1,9.13501627334264299e1,-1.97206569706259671e2,-1.05856406972833241e2,9.22728916499256813e-1
5462,2.73100000000000023e1,9.31405552747142309e1,-1.99009041578306125e2,-1.05868486303591894e2,9.40813689643578144e-1
5463,2.73150000000000013e1,9.48865072955586868e1,-2.00764451084612119e2,-1.05877943789053433e2,9.58449568642006922e-1
5464,2.73200000000000003e1,9.63935740588322858e1,-2.02275901496375582e2,-1.05882327437543296e2,9.73672465240730145e-1
5465,2.73249999999999993e1,9.75442002058610171e1,-2.03425411808809514e2,-1.05881211602948497e2,9.85294951574353761e-1
5466,2.73300000000000018e1,9.83068154482892851e1,-2.04182877639694453e2,-1.05876062191405168e2,9.92998135841305918e-1
5467,2.73350000000000009e1,9.87190769620416546e1,-2.04587823825468632e2,-1.05868746863426978e2,9.97162393555976356e-1
5468,2.73399999999999999e1,9.88594823064244395e1,-2.04720759156054129e2,-1.05861276849629689e2,9.98580629357822658e-1
5469,2.73449999999999989e1,9.88176328478357391e1,-2.04673226993560547e2,-1.05855594145724808e2,9.98157907553896329e-1
5470,2.73500000000000014e1,9.86698936612885547e1,-2.04522585787157453e2,-1.05852692125868899e2,9.96665592538268252e-1
5471,2.73550000000000004e1,9.84608270734686073e1,-2.04313530150764393e2,-1.05852703077295786e2,9.94553808822915220e-1
5472,2.73599999999999994e1,9.81966669859982062e1,-2.04051848617991197e2,-1.05855181631992991e2,9.91885525111092958e-1
5473,2.73650000000000020e1,9.78518900998627004e1,-2.03711162665282103e2,-1.05859272565419403e2,9.88402930301643390e-1
5474,2.73700000000000010e1,9.73868545494689783e1,-2.03249025030884638e2,-1.05862170481415660e2,9.83705601509787697e-1
5475,2.73750000000000000e1,9.67754423539001181e1,-2.02637988214604917e2,-1.05862545860704799e2,9.77529720746465824e-1
5476,2.73799999999999990e1,9.60318569375467348e1,-2.01891180641062050e2,-1.05859323703515315e2,9.70018756944916460e-1
5477,2.73850000000000016e1,9.52244745976479265e1,-2.01077702578183278e2,-1.05853227980535351e2,9.61863379774221428e-1
5478,2.73900000000000006e1,9.44612542088176639e1,-2.00308298743085828e2,-1.05847044534268164e2,9.54154082917350155e-1
5479,2.73949999999999996e1,9.38439056053653928e1,-1.99688548594478448e2,-1.05844642989113055e2,9.47918238438034244e-1
5480,2.74000000000000021e1,9.34210563890389238e1,-1.99268519218746235e2,-1.05847462829707311e2,9.43647034232716453e-1
5481,2.74050000000000011e1,9.31718392056493627e1,-1.99025339355426240e2,-1.05853500149776877e2,9.41129688945953169e-1
5482,2.74100000000000001e1,9.30307999742757801e1,-1.98889395744642940e2,-1.05858595770367160e2,9.39705050245209894e-1
5483,2.74149999999999991e1,9.29421364859170609e1,-1.98801127852258134e2,-1.05858991366341073e2,9.38809459453707640e-1
5484,2.74200000000000017e1,9.29095207580381555e1,-1.98763748668343254e2,-1.05854227910305099e2,9.38480007656951054e-1
5485,2.74250000000000007e1,9.30081523349386714e1,-1.98854537301338951e2,-1.05846384966400279e2,9.39476286211501699e-1
5486,2.74299999999999997e1,9.33455301135834503e1,-1.99187048875809978e2,-1.05841518762226528e2,9.42884142561449035e-1
5487,2.74350000000000023e1,9.39833406289213826e1,-1.99827184446989179e2,-1.05843843818067796e2,9.49326673019407874e-1
5488,2.74400000000000013e1,9.48762942544318264e1,-2.00729467857103884e2,-1.05853173602672058e2,9.58346406610422474e-1
5489,2.74450000000000003e1,9.58785000810667469e1,-2.01743096001378177e2,-1.05864595920311430e2,9.68469697788552963e-1
5490,2.74499999999999993e1,9.68102052621381830e1,-2.02682661063865567e2,-1.05872455801727384e2,9.77880861233718979e-1
5491,2.74550000000000018e1,9.75369089922455288e1,-2.03411487926351697e2,-1.05874578934106168e2,9.85221302951975075e-1
5492,2.74600000000000009e1,9.80086876817441919e1,-2.03880323521906803e2,-1.05871635840162611e2,9.89986744260042295e-1
