step,time,kinetic,potential,total,temperature
6402,3.20099999999999980e1,9.24799961327056508e1,-1.81477623397701848e2,-8.89976272649961970e1,9.34141375077834901e-1
6403,3.20150000000000006e1,9.42804119084094197e1,-1.83299947317594359e2,-8.90195354091849396e1,9.52327393014236523e-1
6404,3.20200000000000031e1,9.59182869906227467e1,-1.84956216596362907e2,-8.90379296057401604e1,9.68871585763866117e-1
6405,3.20249999999999986e1,9.71103990571959201e1,-1.86156960068241204e2,-8.90465610110452843e1,9.80913121789857789e-1
6406,3.20300000000000011e1,9.77274636232029223e1,-1.86767353711701332e2,-8.90398900884984101e1,9.87146097204069872e-1
6407,3.20350000000000037e1,9.78601045883688982e1,-1.86879467342772244e2,-8.90193627544033461e1,9.88485904933019133e-1
6408,3.20399999999999991e1,9.78027735122502122e1,-1.86795356584176346e2,-8.89925830719261342e1,9.87906803154042557e-1
6409,3.20450000000000017e1,9.79320800962368168e1,-1.86904382579898510e2,-8.89723024836616929e1,9.89212930265018331e-1
6410,3.20499999999999972e1,9.85285561031775075e1,-1.87496733321327582e2,-8.89681772181500747e1,9.95237940436136448e-1
6411,3.20549999999999997e1,9.96513396218020517e1,-1.88629680734786490e2,-8.89783411129844382e1,1.00657918809901070e0
6412,3.20600000000000023e1,1.01160498182866462e2,-1.90152272412856746e2,-8.89917742299902841e1,1.02182321396834808e0
6413,3.20649999999999977e1,1.02854255218056721e2,-1.91853938567190681e2,-8.89996833491339601e1,1.03893187088946193e0
6414,3.20700000000000003e1,1.04585446469182614e2,-1.93587532273526648e2,-8.90020858043440342e1,1.05641865120386469e0
6415,3.20750000000000028e1,1.06274585489597712e2,-1.95279138856804622e2,-8.90045533672069098e1,1.07348066151108790e0
6416,3.20799999999999983e1,1.07851373817590044e2,-1.96862151289994046e2,-8.90107774724040013e1,1.08940781633929329e0
6417,3.20850000000000009e1,1.09202671470039661e2,-1.98223496468235425e2,-8.90208249981957636e1,1.10305728757615817e0
6418,3.20900000000000034e1,1.10173324872154254e2,-1.99204073670023405e2,-8.90307487978691512e1,1.11286186739549753e0
6419,3.20949999999999989e1,1.10615415816125250e2,-1.99652409592572525e2,-8.90369937764472752e1,1.11732743248611355e0
6420,3.21000000000000014e1,1.10445850504632716e2,-1.99481735734953304e2,-8.90358852303205879e1,1.11561465156194672e0
6421,3.21050000000000040e1,1.09684232145854835e2,-1.98711554362756686e2,-8.90273222169018510e1,1.10792153682681649e0
6422,3.21099999999999994e1,1.08456448513843853e2,-1.97471254603841402e2,-8.90148060899975491e1,1.09551968195801863e0
6423,3.21150000000000020e1,1.06959511238273095e2,-1.95960366401069564e2,-8.90008551627964692e1,1.08039910341690004e0
6424,3.21199999999999974e1,1.05406154992054667e2,-1.94396526823247427e2,-8.89903718311927605e1,1.06470863628338042e0
6425,3.21250000000000000e1,1.03969550380535466e2,-1.92954286427181671e2,-8.89847360466462050e1,1.05019747859126733e0
6426,3.21300000000000026e1,1.02749551790642670e2,-1.91733577197114215e2,-8.89840254064715452e1,1.03787426051154208e0
6427,3.21349999999999980e1,1.01773147619584421e2,-1.90759132956597455e2,-8.89859853370130338e1,1.02801159211701432e0
6428,3.21400000000000006e1,1.01022293712654843e2,-1.90010565886205427e2,-8.89882721735505839e1,1.02042720921873586e0
6429,3.21450000000000031e1,1.00464606393069261e2,-1.89454612315457496e2,-8.89900059223882351e1,1.01479400397039665e0
6430,3.21499999999999986e1,1.00065427931052483e2,-1.89057881849291903e2,-8.89924539182394199e1,1.01076189829345942e0
6431,3.21550000000000011e1,9.97751447283257278e1,-1.88772120655526010e2,-8.89969759272002818e1,1.00782974473056286e0
6432,3.21600000000000037e1,9.95140946275329838e1,-1.88517670070166247e2,-8.90035754426332630e1,1.00519287502558563e0
6433,3.21649999999999991e1,9.91815476304613526e1,-1.88190970707842212e2,-8.90094230773808590e1,1.00183381444910458e0
6434,3.21700000000000017e1,9.86928027792383205e1,-1.87703882376407535e2,-8.90110795971692141e1,9.96896997770084003e-1
6435,3.21749999999999972e1,9.80261615007094207e1,-1.87032953727824832e2,-8.90067922271154117e1,9.90163247481913311e-1
6436,3.21799999999999997e1,9.72525687150444753e1,-1.86248704291603644e2,-8.89961355765591691e1,9.82349178939843193e-1
6437,3.21850000000000023e1,9.65363223795825292e1,-1.85517594785116103e2,-8.89812724055335735e1,9.75114367470530596e-1
6438,3.21899999999999977e1,9.61079156865957316e1,-1.85073982242971283e2,-8.89660665563755515e1,9.70787027137330671e-1
6439,3.21950000000000003e1,9.61991555635354700e1,-1.85155852977371325e2,-8.89566974138358546e1,9.71708642055913785e-1
6440,3.22000000000000028e1,9.69484853108618410e1,-1.85907596667643503e2,-8.89591113567816620e1,9.79277629402644845e-1
6441,3.22049999999999983e1,9.83159732578794632e1,-1.87291100091919134e2,-8.89751268340396706e1,9.93090638968479378e-1
6442,3.22100000000000009e1,1.00060931731554490e2,-1.89061267576766284e2,-8.90003358452117936e1,1.01071648213691412e0
6443,3.22150000000000034e1,1.01813588457725388e2,-1.90838744687945479e2,-8.90251562302200909e1,1.02842008543156949e0
6444,3.22199999999999989e1,1.03203744479286314e2,-1.92245854653876194e2,-8.90421101745898795e1,1.04246206544733644e0
6445,3.22250000000000014e1,1.03976704665544929e2,-1.93023466221312304e2,-8.90467615557673753e1,1.05026974409641349e0
6446,3.22300000000000040e1,1.04054742372347633e2,-1.93094509857717952e2,-8.90397674853703194e1,1.05105800376108727e0
6447,3.22349999999999994e1,1.03537497553142515e2,-1.92562005688157598e2,-8.90245081350150826e1,1.04583330861760126e0
6448,3.22400000000000020e1,1.02658089454929240e2,-1.91663658857778017e2,-8.90055694028487778e1,1.03695039853463888e0
6449,3.22449999999999974e1,1.01711231428747269e2,-1.90698812212453873e2,-8.89875807837066048e1,1.02738617604795213e0
6450,3.22500000000000000e1,1.00976094344337199e2,-1.89951233197030263e2,-8.89751388526930640e1,1.01996054893269905e0
6451,3.22550000000000026e1,1.00650291104950384e2,-1.89620806715251888e2,-8.89705156103015042e1,1.01666960712071086e0
6452,3.22599999999999980e1,1.00812209210472020e2,-1.89786151382366427e2,-8.89739421718944072e1,1.01830514354012136e0
6453,3.22650000000000006e1,1.01421082672715187e2,-1.90403060250117591e2,-8.89819775774024038e1,1.02445538053247653e0
6454,3.22700000000000031e1,1.02352094435523071e2,-1.91343414928234210e2,-8.89913204927111394e1,1.03385953975275835e0
6455,3.22749999999999986e1,1.03449547735799086e2,-1.92448941307666956e2,-8.89993935718678699e1,1.04494492662423322e0
6456,3.22800000000000011e1,1.04567940195619570e2,-1.93573455011816719e2,-8.90055148161971488e1,1.05624182015777346e0
6457,3.22850000000000037e1,1.05595943453033058e2,-1.94605157234455675e2,-8.90092137814226163e1,1.06662569144477826e0
6458,3.22899999999999991e1,1.06461940248976404e2,-1.95472479797417947e2,-8.90105395484415425e1,1.07537313382804456e0
6459,3.22950000000000017e1,1.07129714109400922e2,-1.96140537491452136e2,-8.90108233820512140e1,1.08211832433738309e0
6460,3.22999999999999972e1,1.07585627641219034e2,-1.96596678160923375e2,-8.90110505197043409e1,1.08672351152746494e0
6461,3.23049999999999997e1,1.07817016702300165e2,-1.96829501615954626e2,-8.90124849136544611e1,1.08906077477070884e0
6462,3.23100000000000023e1,1.07809177388556520e2,-1.96821862983103870e2,-8.90126855945473494e1,1.08898158978339921e0
6463,3.23149999999999977e1,1.07572970916589043e2,-1.96581318073379009e2,-8.90083471567899664e1,1.08659566582413181e0
6464,3.23200000000000003e1,1.07183145663263389e2,-1.96181825060803988e2,-8.89986793975405988e1,1.08265803700266039e0
6465,3.23250000000000028e1,1.06793953144448935e2,-1.95779098934459057e2,-8.89851457900101224e1,1.07872679943887806e0
6466,3.23299999999999983e1,1.06609766143127317e2,-1.95582296824559222e2,-8.89725306814319055e1,1.07686632467805365e0
6467,3.23350000000000009e1,1.06821132558175691e2,-1.95786145705000081e2,-8.89650131468243899e1,1.07900133897147166e0
6468,3.23400000000000034e1,1.07541273672282784e2,-1.96506084917571229e2,-8.89648112452884448e1,1.08627549163922010e0
6469,3.23449999999999989e1,1.08773080640418684e2,-1.97745074112400602e2,-8.89719934719819179e1,1.09871798626685546e0
6470,3.23500000000000014e1,1.10407585487307983e2,-1.99392261883165617e2,-8.89846763958576332e1,1.11522813623543415e0
6471,3.23550000000000040e1,1.12242021740163636e2,-2.01243624958525999e2,-8.90016032183623622e1,1.13375779535518828e0
6472,3.23599999999999994e1,1.14013800880319735e2,-2.03032982433367408e2,-8.90191815530476731e1,1.15165455434666408e0
6473,3.23650000000000020e1,1.15452050785832668e2,-2.04485352854452913e2,-8.90333020686202445e1,1.16618233117002701e0
6474,3.23699999999999974e1,1.16337110034516755e2,-2.05378464936532737e2,-8.90413549020159820e1,1.17512232358097735e0
6475,3.23750000000000000e1,1.16549968664551344e2,-2.05590692537471085e2,-8.90407238729197417e1,1.17727241075304390e0
6476,3.23800000000000026e1,1.16096258018670270e2,-2.05129089267030821e2,-8.90328312483605515e1,1.17268947493606324e0
6477,3.23849999999999980e1,1.15093737753299436e2,-2.04114736206736438e2,-8.90209984534370022e1,1.16256300760908515e0
6478,3.23900000000000006e1,1.13724550572996264e2,-2.02733828598913391e2,-8.90092780259171263e1,1.14873283407066928e0
6479,3.23950000000000031e1,1.12168866520043863e2,-2.01171240681876014e2,-8.90023741618321509e1,1.13301885373781674e0
6480,3.23999999999999986e1,1.10546479756307448e2,-1.99548681343652333e2,-8.90022015873448851e1,1.11663110864957016e0
6481,3.24050000000000011e1,1.08888605914198109e2,-1.97896125966070599e2,-8.90075200518724898e1,1.09988490822422325e0
6482,3.24100000000000037e1,1.07147780269171307e2,-1.96163327993306496e2,-8.90155477241351889e1,1.08230081079971008e0
6483,3.24149999999999991e1,1.05235559813321743e2,-1.94259321858359016e2,-8.90237620450372731e1,1.06298545265981548e0
6484,3.24200000000000017e1,1.03063922708074330e2,-1.92094363736744242e2,-8.90304410286699124e1,1.04104972432398313e0
6485,3.24249999999999972e1,1.00587147759158086e2,-1.89619695569662383e2,-8.90325478105042976e1,1.01603179554705148e0
6486,3.24299999999999997e1,9.78402306874995986e1,-1.86868097744738520e2,-8.90278670572389217e1,9.88285158459591861e-1
6487,3.24350000000000023e1,9.49675771472334702e1,-1.83983459123119047e2,-8.90158819758855770e1,9.59268456032661310e-1
6488,3.24399999999999977e1,9.22328212418068460e1,-1.81230005383186892e2,-8.89971841413800462e1,9.31644659008149967e-1
6489,3.24450000000000003e1,8.99974065298018502e1,-1.78972349767901903e2,-8.89749432381000531e1,9.09064712422240961e-1
6490,3.24500000000000028e1,8.86686618613212545e1,-1.77622213171825820e2,-8.89535513105045652e1,8.95643049104255073e-1
6491,3.24549999999999983e1,8.86093141463362173e1,-1.77551945649347289e2,-8.89426315030110715e1,8.95043577235719368e-1
6492,3.24600000000000009e1,8.99807654063385201e1,-1.78935348389196321e2,-8.89545829828578007e1,9.08896620266045674e-1
6493,3.24650000000000034e1,9.25800049486479253e1,-1.81570209197122580e2,-8.89902042484746545e1,9.35151565137857799e-1
6494,3.24699999999999989e1,9.58473171609337129e1,-1.84879505512742412e2,-8.90321883518086992e1,9.68154718797310188e-1
6495,3.24750000000000014e1,9.91054847110727621e1,-1.88166168161616923e2,-8.90606834505441611e1,1.00106550213204804e0
6496,3.24800000000000040e1,1.01846682653613342e2,-1.90914386337303597e2,-8.90677036836902545e1,1.02875437023851868e0
6497,3.24849999999999994e1,1.03874639094851517e2,-1.92930899332164017e2,-8.90562602373125003e1,1.04923877873587390e0
6498,3.24900000000000020e1,1.05276780271350333e2,-1.94312703048751359e2,-8.90359227774010265e1,1.06340182092273072e0
6499,3.24949999999999974e1,1.06280031047641302e2,-1.95299825713956977e2,-8.90197946663156756e1,1.07353566714789195e0
6500,3.25000000000000000e1,1.07074788592738756e2,-1.96089367335522127e2,-8.90145787427833710e1,1.08156352113877530e0
6501,3.25050000000000026e1,1.07716729364096764e2,-1.96733643794360262e2,-8.90169144302634976e1,1.08804777135451269e0
6502,3.25099999999999980e1,1.08162658979098794e2,-1.97181499471846422e2,-8.90188404927476284e1,1.09255211089998783e0
6503,3.25150000000000006e1,1.08375359942974384e2,-1.97390373423100016e2,-8.90150134801256314e1,1.09470060548458981e0
6504,3.25200000000000031e1,1.08391363775480158e2,-1.97398015861526119e2,-8.90066520860459605e1,1.09486226035838552e0
6505,3.25249999999999986e1,1.08316090788787960e2,-1.97313785543279749e2,-8.89976947544917891e1,1.09410192715947430e0
6506,3.25300000000000011e1,1.08271471451090861e2,-1.97263319865231836e2,-8.89918484141409749e1,1.09365122677869553e0
6507,3.25350000000000037e1,1.08336581672824124e2,-1.97328948320091257e2,-8.89923666472671329e1,1.09430890578610218e0
6508,3.25399999999999991e1,1.08511715939584633e2,-1.97510548380921534e2,-8.89988324413369014e1,1.09607793878368320e0
6509,3.25450000000000017e1,1.08713801352708103e2,-1.97723408991837971e2,-8.90096076391298681e1,1.09811920558291010e0
6510,3.25499999999999972e1,1.08806042916937130e2,-1.97827385518941639e2,-8.90213426020045091e1,1.09905093855492053e0
6511,3.25549999999999997e1,1.08657985418681449e2,-1.97685520754468570e2,-8.90275353357871211e1,1.09755540826950959e0
6512,3.25600000000000023e1,1.08230831318443052e2,-1.97252405950543931e2,-8.90215746321008794e1,1.09324072038831366e0
6513,3.25649999999999977e1,1.07662815791691472e2,-1.96663811783805357e2,-8.90009959921138858e1,1.08750318981506533e0
6514,3.25700000000000003e1,1.07273140295609451e2,-1.96250076167644124e2,-8.89769358720346730e1,1.08356707369302474e0
6515,3.25750000000000028e1,1.07401521426665582e2,-1.96369909250245854e2,-8.89683878235802723e1,1.08486385279460174e0
6516,3.25799999999999983e1,1.08158471606811972e2,-1.97141261822459825e2,-8.89827902156478530e1,1.09250981421022186e0
6517,3.25850000000000009e1,1.09331189766890020e2,-1.98338707765158631e2,-8.90075179982686109e1,1.10435545219080833e0
6518,3.25900000000000034e1,1.10541355912618954e2,-1.99567385877827888e2,-8.90260299652089344e1,1.11657935265271679e0
6519,3.25949999999999989e1,1.11470211139179369e2,-2.00503317747157155e2,-8.90331066079777855e1,1.12596172867857947e0
6520,3.26000000000000014e1,1.11954223162661577e2,-2.00987746287851223e2,-8.90335231251896460e1,1.13085073901678368e0
6521,3.26050000000000040e1,1.11946608005690820e2,-2.00979194338773880e2,-8.90325863330830600e1,1.13077381823930123e0
6522,3.26099999999999994e1,1.11443926677070365e2,-2.00477792026022229e2,-8.90338653489518634e1,1.12569622906131683e0
6523,3.26150000000000020e1,1.10438515548048784e2,-1.99475959650195676e2,-8.90374441021468925e1,1.11554056109140176e0
6524,3.26199999999999974e1,1.08926275224974148e2,-1.97963688122007170e2,-8.90374128970330219e1,1.10026540631287029e0
6525,3.26250000000000000e1,1.06983195468559899e2,-1.96007754739716262e2,-8.90245592711563631e1,1.08063833806626164e0
6526,3.26300000000000026e1,1.04874709111914157e2,-1.93870522113514596e2,-8.89958130016004390e1,1.05934049607994107e0
6527,3.26349999999999980e1,1.03056666304936840e2,-1.92024011605991262e2,-8.89673453010544222e1,1.04097642732259432e0
6528,3.26400000000000006e1,1.01933057890255256e2,-1.90899125396808415e2,-8.89660675065531592e1,1.02962684737631571e0
6529,3.26450000000000031e1,1.01526777994336570e2,-1.90521944871699077e2,-8.89951668773625073e1,1.02552301004380375e0
6530,3.26499999999999986e1,1.01436575303164560e2,-1.90467783272452067e2,-8.90312079692875074e1,1.02461187174913704e0
6531,3.26550000000000011e1,1.01142110540232679e2,-1.90194028676204510e2,-8.90519181359718317e1,1.02163748020437040e0
6532,3.26600000000000037e1,1.00318682903417624e2,-1.89370984007084900e2,-8.90523011036672756e1,1.01332002932745069e0
6533,3.26649999999999991e1,9.89427682009211082e1,-1.87979330504373848e2,-8.90365623034527403e1,9.99421901019405090e-1
6534,3.26700000000000017e1,9.72557931580982995e1,-1.86264737157235970e2,-8.90089439991376707e1,9.82381749071699950e-1
6535,3.26749999999999972e1,9.56825836650588428e1,-1.84659284868714536e2,-8.89767012036556935e1,9.66490744091503484e-1
6536,3.26799999999999997e1,9.47201017556654250e1,-1.83668331179529162e2,-8.89482294238637365e1,9.56768704602681042e-1
6537,3.26850000000000023e1,9.47958427300744688e1,-1.83728739089672899e2,-8.89328963595984305e1,9.57533764950247113e-1
6538,3.26899999999999977e1,9.61254732418490505e1,-1.85062824364905623e2,-8.89373511230565725e1,9.70964376180293409e-1
6539,3.26950000000000003e1,9.86267525884447593e1,-1.87586722181165811e2,-8.89599695927210519e1,9.96229824125704599e-1
6540,3.27000000000000028e1,1.01938321011064360e2,-1.90930899174926367e2,-8.89925781638620066e1,1.02968001021277122e0
6541,3.27049999999999983e1,1.05535849099667999e2,-1.94560821633082753e2,-8.90249725334147541e1,1.06601867777442427e0
6542,3.27100000000000009e1,1.08887853942908905e2,-1.97936598186687348e2,-8.90487442437784438e1,1.09987731255463550e0
6543,3.27150000000000034e1,1.11584345191082576e2,-2.00645174345752395e2,-8.90608291546698183e1,1.12711459788972301e0
6544,3.27199999999999989e1,1.13398050178751731e2,-2.02459598512512656e2,-8.90615483337609248e1,1.14543485029042147e0
6545,3.27250000000000014e1,1.14282536500635260e2,-2.03335311477622895e2,-8.90527749769876351e1,1.15436905556197233e0
6546,3.27300000000000040e1,1.14344240439246576e2,-2.03381351652181962e2,-8.90371112129353861e1,1.15499232766915738e0
6547,3.27349999999999994e1,1.13801213724135238e2,-2.02819803124044256e2,-8.90185893999090183e1,1.14950720933469941e0
6548,3.27400000000000020e1,1.12928920571543031e2,-2.01929575244911831e2,-8.90006546733687998e1,1.14069616738932345e0
6549,3.27449999999999974e1,1.12001599397292921e2,-2.00988720026770380e2,-8.89871206294774595e1,1.13132928684134271e0
6550,3.27500000000000000e1,1.11240211475334362e2,-2.00218838735759107e2,-8.89786272604247443e1,1.12363849975085217e0
6551,3.27550000000000026e1,1.10787622384794574e2,-1.99762496855787901e2,-8.89748744709933277e1,1.11906689277570282e0
6552,3.27599999999999980e1,1.10707720190951065e2,-1.99683404494202108e2,-8.89756843032510432e1,1.11825979990859659e0
6553,3.27650000000000006e1,1.10987742919705354e2,-1.99969413364808219e2,-8.89816704451028642e1,1.12108831232025619e0
6554,3.27700000000000031e1,1.11534231446857689e2,-2.00526557041265022e2,-8.89923255944073333e1,1.12660839845310790e0
6555,3.27749999999999986e1,1.12191784934271851e2,-2.01194722504415040e2,-8.90029375701431889e1,1.13325035287143283e0
6556,3.27800000000000011e1,1.12800699566635203e2,-2.01810225334642581e2,-8.90095257680073786e1,1.13940100572358793e0
6557,3.27850000000000037e1,1.13267557103404499e2,-2.02275755507585615e2,-8.90081984041811154e1,1.14411673841822736e0
6558,3.27899999999999991e1,1.13607976619537524e2,-2.02608462941751640e2,-8.90004863222141154e1,1.14755531938926802e0
6559,3.27950000000000017e1,1.13930604033255946e2,-2.02921778134633769e2,-8.89911741013778226e1,1.15081418215410047e0
6560,3.27999999999999972e1,1.14365218911471260e2,-2.03352234625998904e2,-8.89870157145276437e1,1.15520423142900253e0
6561,3.28049999999999997e1,1.14972678950882397e2,-2.03964692326418344e2,-8.89920133755359473e1,1.16134019142305456e0
6562,3.28100000000000023e1,1.15693277118124740e2,-2.04697517558954047e2,-8.90042404408293066e1,1.16861896078913885e0
6563,3.28149999999999977e1,1.16382665207712066e2,-2.05397683639229399e2,-8.90150184315173334e1,1.17558247684557649e0
6564,3.28200000000000003e1,1.16926005696191140e2,-2.05941567420846269e2,-8.90155617246551287e1,1.18107076460799121e0
6565,3.28250000000000028e1,1.17354981114475279e2,-2.06357506330046078e2,-8.90025252155707989e1,1.18540384964116452e0
6566,3.28299999999999983e1,1.17872379858260331e2,-2.06857231814452007e2,-8.89848519561916760e1,1.19063009957838717e0
6567,3.28350000000000009e1,1.18712793112820478e2,-2.07694054846642842e2,-8.89812617338223646e1,1.19911912235172191e0
6568,3.28400000000000034e1,1.19908926783699314e2,-2.08908210754290394e2,-8.89992839705910797e1,1.21120128064342736e0
6569,3.28449999999999989e1,1.21193530399204747e2,-2.10220296574598109e2,-8.90267661753933623e1,1.22417707473944182e0
6570,3.28500000000000014e1,1.22156461357869105e2,-2.11202215245440073e2,-8.90457538875709673e1,1.23390365007948599e0
6571,3.28550000000000040e1,1.22482740569603024e2,-2.11533069742200070e2,-8.90503291725970456e1,1.23719939969295978e0
6572,3.28599999999999994e1,1.22053807951870283e2,-2.11100357365506255e2,-8.90465494136359723e1,1.23286674698858878e0
6573,3.28650000000000020e1,1.20897955002112610e2,-2.09938242116772955e2,-8.90402871146603445e1,1.22119146466780415e0
6574,3.28699999999999974e1,1.19104000665169650e2,-2.08138636709200284e2,-8.90346360440306341e1,1.20307071378959241e0
6575,3.28750000000000000e1,1.16783456159625999e2,-2.05810653870623497e2,-8.90271977109974983e1,1.17963087029925262e0
6576,3.28800000000000026e1,1.14088447707433204e2,-2.03103672654720299e2,-8.90152249472870949e1,1.15240856270134540e0
6577,3.28849999999999980e1,1.11239250171979904e2,-2.00239133595857339e2,-8.89998834238774350e1,1.12362878961595869e0
6578,3.28900000000000006e1,1.08499071261095239e2,-1.97485823880415467e2,-8.89867526193202281e1,1.09595021475853782e0
6579,3.28950000000000031e1,1.06093427315267064e2,-1.95073560167212804e2,-8.89801328519457400e1,1.07165078096229349e0
6580,3.28999999999999986e1,1.04148134204706921e2,-1.93127253121392840e2,-8.89791189166859198e1,1.05200135560310026e0
6581,3.29050000000000011e1,1.02706173963681380e2,-1.91684074530981547e2,-8.89779005673001677e1,1.03743610064324621e0
6582,3.29100000000000037e1,1.01783292677275156e2,-1.90759970255924515e2,-8.89766775786493582e1,1.02811406744722378e0
6583,3.29149999999999991e1,1.01378424024650954e2,-1.90356055730500657e2,-8.89776317058497028e1,1.02402448509748445e0
6584,3.29200000000000017e1,1.01447940685954222e2,-1.90430035126788340e2,-8.89820944408341177e1,1.02472667359549718e0
6585,3.29249999999999972e1,1.01895327330491668e2,-1.90883359830212555e2,-8.89880324997208874e1,1.02924573061102698e0
6586,3.29299999999999997e1,1.02597861668809529e2,-1.91590721563767175e2,-8.89928598949576468e1,1.03634203705868200e0
6587,3.29350000000000023e1,1.03445371426506028e2,-1.92440417353197489e2,-8.89950459266914606e1,1.04490274168187902e0
6588,3.29399999999999977e1,1.04352638070891857e2,-1.93349447101663770e2,-8.89968090307719137e1,1.05406705122112987e0
6589,3.29450000000000003e1,1.05250116048439594e2,-1.94248322610962106e2,-8.89982065625225118e1,1.06313248533777371e0
6590,3.29500000000000028e1,1.06076030200452450e2,-1.95075789451915796e2,-8.89997592514633453e1,1.07147505252982267e0
6591,3.29549999999999983e1,1.06779461687913823e2,-1.95779761259948458e2,-8.90002995720346348e1,1.07858042109003871e0
6592,3.29600000000000009e1,1.07326903869308737e2,-1.96327195885556989e2,-8.90002920162482525e1,1.08411014009402762e0
6593,3.29650000000000034e1,1.07704477591813685e2,-1.96704284446586172e2,-8.89998068547724870e1,1.08792401607892608e0
6594,3.29699999999999989e1,1.07910535848401025e2,-1.96910859207451011e2,-8.90003233590499860e1,1.09000541261011130e0
6595,3.29750000000000014e1,1.07945094773117702e2,-1.96946650092518183e2,-8.90015553194004809e1,1.09035449265775464e0
6596,3.29800000000000040e1,1.07804138611070286e2,-1.96807918308064842e2,-8.90037796969945560e1,1.08893069304111401e0
6597,3.29849999999999994e1,1.07478770387612840e2,-1.96485936159517621e2,-8.90071657719047806e1,1.08564414532942255e0
6598,3.29900000000000020e1,1.06957935490695164e2,-1.95968293184052868e2,-8.90103576933577045e1,1.08038318677469869e0
6599,3.29949999999999974e1,1.06238600697328465e2,-1.95250780224691852e2,-8.90121795273633865e1,1.07311717876089352e0
6600,3.30000000000000000e1,1.05342133377667707e2,-1.94353472794340348e2,-8.90113394166726408e1,1.06406195330977482e0
6601,3.30050000000000026e1,1.04336497000275259e2,-1.93342278838665123e2,-8.90057818383898649e1,1.05390401010379042e0
6602,3.30099999999999980e1,1.03357923965767100e2,-1.92352878322243782e2,-8.89949543564766827e1,1.04401943399764741e0
6603,3.30150000000000006e1,1.02607885312193361e2,-1.91589541740490660e2,-8.89816564282972990e1,1.03644328598175117e0
6604,3.30200000000000031e1,1.02303831117179485e2,-1.91275991536027362e2,-8.89721604188478778e1,1.03337203148666146e0
6605,3.30249999999999986e1,1.02585514394697029e2,-1.91558975442214773e2,-8.89734610475177448e1,1.03621731711815190e0
6606,3.30300000000000011e1,1.03423558580741755e2,-1.92411050233047177e2,-8.89874916523054225e1,1.04468240990648242e0
6607,3.30350000000000037e1,1.04596762169382785e2,-1.93606335062949285e2,-8.90095728935664994e1,1.05653295120588675e0
6608,3.30399999999999991e1,1.05757189930216072e2,-1.94788754454574786e2,-8.90315645243587142e1,1.06825444373955625e0
6609,3.30450000000000017e1,1.06549008340968996e2,-1.95595962393773249e2,-8.90469540528042529e1,1.07625260950473733e0
6610,3.30499999999999972e1,1.06714765388865516e2,-1.95767048347713938e2,-8.90522829588484228e1,1.07792692311985361e0
6611,3.30549999999999997e1,1.06150455274925562e2,-1.95197530339569397e2,-8.90470750646438347e1,1.07222682095884414e0
6612,3.30600000000000023e1,1.04923893472335038e2,-1.93955509613160672e2,-8.90316161408256335e1,1.05983730780136409e0
6613,3.30649999999999977e1,1.03267710885344655e2,-1.92275496756617599e2,-8.90077858712729437e1,1.04310819076105710e0
6614,3.30700000000000003e1,1.01543654270291583e2,-1.90524240101252957e2,-8.89805858309613740e1,1.02569347747769268e0
6615,3.30750000000000028e1,1.00155675005602546e2,-1.89114935949942378e2,-8.89592609443398317e1,1.01167348490507614e0
6616,3.30799999999999983e1,9.94115414806965134e1,-1.88364346426632181e2,-8.89528049459356680e1,1.00415698465350012e0
6617,3.30850000000000009e1,9.94057515851282290e1,-1.88367835739004022e2,-8.89620841538757929e1,1.00409850085988106e0
6618,3.30900000000000034e1,1.00007023955131316e2,-1.88985867179009659e2,-8.89788432238783429e1,1.01017195914274049e0
6619,3.30949999999999989e1,1.00963289443898177e2,-1.89956395370543987e2,-8.89931059266458107e1,1.01983120650402204e0
6620,3.31000000000000014e1,1.02045371080190023e2,-1.91043905644928202e2,-8.89985345647381791e1,1.03076132404232346e0
6621,3.31050000000000040e1,1.03138538248678614e2,-1.92133775696896379e2,-8.89952374482177646e1,1.04180341665331944e0
6622,3.31099999999999994e1,1.04254550869702740e2,-1.93240904991758214e2,-8.89863541220554737e1,1.05307627141113880e0
6623,3.31150000000000020e1,1.05484814972350208e2,-1.94462147596535658e2,-8.89773326241854505e1,1.06550318153889090e0
6624,3.31199999999999974e1,1.06928028295116420e2,-1.95900840195939139e2,-8.89728119008227196e1,1.08008109389006490e0
6625,3.31250000000000000e1,1.08626956933587152e2,-1.97601124228629544e2,-8.89741672950423919e1,1.09724198922815308e0
6626,3.31300000000000026e1,1.10541922641623515e2,-1.99521621619982710e2,-8.89796989783591954e1,1.11658507718811628e0
6627,3.31349999999999980e1,1.12570136067424585e2,-2.01556468336445391e2,-8.89863322690208065e1,1.13707208148913730e0
6628,3.31400000000000006e1,1.14589305519487297e2,-2.03581523929228183e2,-8.89922184097408859e1,1.15746773252007373e0
6629,3.31450000000000031e1,1.16494268669468099e2,-2.05490556336440704e2,-8.89962876669726057e1,1.17670978454008179e0
6630,3.31499999999999986e1,1.18210301972139149e2,-2.07208436960332278e2,-8.89981349881931294e1,1.19404345426403191e0
6631,3.31550000000000011e1,1.19686292781760599e2,-2.08686090925150040e2,-8.89997981433894410e1,1.20895245234101623e0
6632,3.31600000000000037e1,1.20883519510692096e2,-2.09885277339427148e2,-8.90017578287350517e1,1.22104565162315248e0
6633,3.31649999999999991e1,1.21768545893348147e2,-2.10772025151467943e2,-8.90034792581197962e1,1.22998531205402162e0
